OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C DEB,1999-025BQK,2026-06-04T07:11:30.945408,14.00760870,.00539173,98.8678,181.1272,62.7046,297.9595,0,U,31331,999,66286,.1511155E-3,.186E-5,0
FENGYUN 1C DEB,1999-025BQL,2026-06-11T07:33:50.834880,14.12414651,.0047811,98.7006,172.4412,229.2406,259.7697,0,U,31332,999,98520,.5565E-3,.995E-5,0
FENGYUN 1C DEB,1999-025BQM,2026-06-07T06:48:25.741728,14.27147663,.0096283,98.4191,171.3754,226.5096,132.8053,0,U,31333,999,99109,.53186E-3,.1321E-4,0
FENGYUN 1C DEB,1999-025BQQ,2026-06-09T22:15:46.172736,14.39055990,.00912123,98.4382,218.5086,302.6986,238.3433,0,U,31336,999,353,.18847874E-3,.565E-5,0
FENGYUN 1C DEB,1999-025BQS,2026-06-09T07:33:18.138528,14.22664642,.0070512,98.7112,3.1723,316.1477,43.4116,0,U,31338,999,66195,.15717263E-2,.3565E-4,0
FENGYUN 1C DEB,1999-025BQT,2026-06-12T19:42:11.488320,14.12768688,.0075106,98.7022,180.4247,165.2232,195.1160,0,U,31339,999,98248,.69777E-3,.1288E-4,0
FENGYUN 1C DEB,1999-025BQV,2026-06-10T23:34:59.398752,14.55249240,.00532764,99.5378,233.4347,170.2638,6.7491,0,U,31341,999,238,.99623607E-3,.4338E-4,0
FENGYUN 1C DEB,1999-025BQW,2026-06-12T03:31:52.219488,14.36944143,.01128276,98.9597,131.5750,46.5600,314.4906,0,U,31342,999,489,.12097538E-3,.335E-5,0
FENGYUN 1C DEB,1999-025BRA,2026-06-10T06:08:18.407040,15.17907598,.0097437,98.8767,162.9890,135.4590,225.4524,0,U,31346,999,2203,.63931E-3,.14603E-3,0
FENGYUN 1C DEB,1999-025BRC,2026-06-08T03:10:18.153984,14.35328317,.00317844,99.1382,125.1386,270.9888,149.4729,0,U,31348,999,98793,.10982587E-2,.3118E-4,0
FENGYUN 1C DEB,1999-025BRD,2026-06-11T21:19:24.913056,14.05535476,.00711822,99.2606,201.3537,102.7867,258.1266,0,U,31349,999,65481,.85594896E-3,.1378E-4,0
FENGYUN 1C DEB,1999-025BRE,2026-06-12T18:17:52.433088,14.35382699,.0064989,98.9707,347.8070,312.9564,46.6180,0,U,31350,999,72864,.32684E-3,.912E-5,0
FENGYUN 1C DEB,1999-025BRF,2026-06-07T17:50:32.799552,14.07155983,.00913439,98.8102,145.9236,273.3484,85.7239,0,U,31351,999,63864,.33709168E-3,.542E-5,0
FENGYUN 1C DEB,1999-025BRH,2026-06-02T00:55:24.281472,14.30501921,.02254373,99.0023,89.2277,289.6455,68.0524,0,U,31353,999,99033,.40699265E-3,.1342E-4,0
FENGYUN 1C DEB,1999-025BRM,2026-06-11T08:51:49.338720,14.18550350,.0050825,98.5880,192.8937,130.4714,242.5610,0,U,31357,999,99265,.28681E-4,.18E-6,0
FENGYUN 1C DEB,1999-025BRP,2026-06-11T00:49:38.853408,14.23413581,.0074041,99.0730,270.9051,135.7781,224.9346,0,U,31359,999,1166,.25623549E-2,.5942E-4,0
FENGYUN 1C DEB,1999-025BRQ,2026-06-03T19:15:21.076128,14.14525065,.01033446,97.9967,359.8575,86.0855,275.2128,0,U,31360,999,65644,.21109747E-2,.4228E-4,0
FENGYUN 1C DEB,1999-025BRR,2026-06-08T04:28:12.949536,14.17846391,.0043805,98.5725,133.1676,279.1180,80.5041,0,U,31361,999,99078,.10795958E-3,.18E-5,0
FENGYUN 1C DEB,1999-025BRS,2026-06-10T05:04:07.188384,14.17503592,.0017099,98.6615,155.9761,302.9503,57.0027,0,U,31362,999,99118,.11848E-3,.198E-5,0
FENGYUN 1C DEB,1999-025BRU,2026-06-12T03:00:29.496096,14.16574947,.00879163,99.2672,294.8794,358.4943,1.5952,0,U,31364,999,97443,.15382821E-2,.3138E-4,0
FENGYUN 1C DEB,1999-025BRV,2026-06-10T23:38:08.752128,14.44079298,.00397276,98.6693,255.1493,44.9810,315.4587,0,U,31365,999,99228,.1232424E-2,.4216E-4,0
FENGYUN 1C DEB,1999-025BRX,2026-06-10T12:07:24.123648,14.48221336,.00969364,98.7340,66.8313,193.6444,345.7163,0,U,31367,999,1047,.27499707E-3,.1036E-4,0
FENGYUN 1C DEB,1999-025BRZ,2026-06-10T18:20:45.079296,14.19612621,.00559612,98.6369,143.4570,138.1497,344.5811,0,U,31369,999,66881,.16190211E-3,.305E-5,0
FENGYUN 1C DEB,1999-025BSA,2026-06-12T19:14:15.350784,14.09935869,.0034886,98.7576,163.9285,139.8676,220.5081,0,U,31370,999,98859,.2913E-3,.473E-5,0
FENGYUN 1C DEB,1999-025BSB,2026-06-12T01:19:20.764416,14.04949565,.00797006,98.7450,194.6842,98.5686,262.4523,0,U,31371,999,98292,.48416298E-3,.76E-5,0
FENGYUN 1C DEB,1999-025BSC,2026-06-12T06:00:23.048928,14.27947305,.00299981,99.3766,172.3620,277.0805,82.6963,0,U,31372,999,98440,.11988806E-2,.2936E-4,0
FENGYUN 1C DEB,1999-025BSE,2026-06-05T16:12:12.001824,14.36571338,.01397485,99.6320,313.3819,201.8378,157.6811,0,U,31374,999,98562,.34324196E-2,.11243E-3,0
FENGYUN 1C DEB,1999-025BSG,2026-06-10T13:28:27.114816,14.65401205,.00493451,98.8366,95.6370,72.9857,287.6743,0,U,31376,999,770,.14057176E-2,.7687E-4,0
FENGYUN 1C DEB,1999-025BSJ,2026-06-01T17:05:49.057440,13.80395124,.01691191,100.7491,69.8438,126.9170,234.7606,0,U,31378,999,96582,.75179328E-3,.821E-5,0
FENGYUN 1C DEB,1999-025BSM,2026-06-11T23:57:25.172928,14.37739770,.0195804,98.4788,249.1066,210.2098,148.7684,0,U,31381,999,1,.32876141E-3,.1183E-4,0
FENGYUN 1C DEB,1999-025BSP,2026-06-11T03:38:19.569696,14.06113319,.01089772,99.0479,229.0724,174.5976,243.4544,0,U,31383,999,97904,.46741492E-3,.766E-5,0
FENGYUN 1C DEB,1999-025BSQ,2026-05-31T19:21:29.075328,13.87982144,.04314818,98.4711,107.4711,293.1037,91.6459,0,U,31384,999,95382,.16086833E-2,.3988E-4,0
FENGYUN 1C DEB,1999-025BSR,2026-06-10T13:25:14.504160,14.44241433,.01324225,98.9529,266.0810,239.9249,134.9331,0,U,31385,999,1211,.12026919E-3,.404E-5,0
FENGYUN 1C DEB,1999-025BSS,2026-06-12T05:42:00.708480,13.86974937,.01984959,98.4343,165.5097,144.8848,216.5583,0,U,31386,999,96377,.13534053E-2,.1813E-4,0
FENGYUN 1C DEB,1999-025BST,2026-06-11T10:37:57.886176,14.13787268,.024185,99.1469,50.4287,22.8862,338.2874,0,U,31387,999,98850,.19862E-3,.447E-5,0
FENGYUN 1C DEB,1999-025BSU,2026-06-11T19:03:04.255200,14.07522249,.00479478,98.8192,151.3438,53.4754,67.6400,0,U,31388,999,98988,.12394372E-3,.168E-5,0
FENGYUN 1C DEB,1999-025BSV,2026-06-12T06:34:58.816704,14.69709144,.00248578,99.0433,351.8202,352.4825,184.1015,0,U,31389,999,99156,.33313664E-2,.19935E-3,0
FENGYUN 1C DEB,1999-025BSW,2026-06-05T17:18:26.280000,14.45802984,.01104824,98.8567,330.6040,122.8711,301.8980,0,U,31410,999,275,.77193438E-3,.2903E-4,0
FENGYUN 1C DEB,1999-025BSX,2026-06-11T10:26:46.264416,14.28377429,.0102423,98.6447,227.1907,86.5908,293.4673,0,U,31411,999,97059,.35252E-3,.889E-5,0
FENGYUN 1C DEB,1999-025BSY,2026-05-31T19:20:38.993568,14.10772705,.00799089,98.5595,92.4983,209.1834,150.4861,0,U,31412,999,63389,.11350646E-2,.2051E-4,0
FENGYUN 1C DEB,1999-025BTB,2026-06-09T17:43:09.324768,14.31869148,.00607373,99.6586,137.4923,285.7887,73.6601,0,U,31415,999,65391,.82942165E-3,.2212E-4,0
FENGYUN 1C DEB,1999-025BTC,2026-06-10T10:08:19.824288,14.41035663,.01340345,99.0254,226.8240,80.8959,280.7366,0,U,31416,999,68107,.25832519E-3,.872E-5,0
FENGYUN 1C DEB,1999-025BTF,2026-06-10T07:49:14.850912,14.74484634,.00379878,98.7886,354.1913,358.6745,1.4354,0,U,31419,999,67671,.14480173E-2,.9688E-4,0
FENGYUN 1C DEB,1999-025BTG,2026-06-11T10:13:12.554400,14.41414628,.013583,97.5410,44.4816,130.9563,45.1073,0,U,31420,999,67596,.28851E-3,.1005E-4,0
FENGYUN 1C DEB,1999-025BTJ,2026-06-12T19:50:07.056384,14.09849276,.0035248,98.7667,161.0280,142.8217,338.0204,0,U,31422,999,98227,.23928E-3,.381E-5,0
FENGYUN 1C DEB,1999-025BTK,2026-06-12T04:56:34.667520,14.23098587,.00370845,98.6022,144.7070,30.1152,330.2149,0,U,31423,999,99549,.11843665E-3,.226E-5,0
FENGYUN 1C DEB,1999-025BTL,2026-06-07T09:15:08.636832,14.08500142,.00924367,98.4546,196.6478,323.2305,36.2548,0,U,31424,999,65657,.24923504E-3,.404E-5,0
FENGYUN 1C DEB,1999-025BTN,2026-06-10T16:25:25.481280,13.91222608,.03216192,98.5972,311.0652,49.8793,327.2723,0,U,31426,999,96074,.80118763E-3,.1498E-4,0
FENGYUN 1C DEB,1999-025BTP,2026-06-07T07:16:16.690080,14.63176486,.00300753,98.6777,280.7241,191.5629,168.4884,0,U,31427,999,99459,.22132515E-2,.11426E-3,0
FENGYUN 1C DEB,1999-025BTQ,2026-06-12T04:32:52.253952,14.43069799,.00623075,99.0524,150.6302,339.1856,79.8297,0,U,31428,999,87,.66703197E-3,.2239E-4,0
FENGYUN 1C DEB,1999-025BTR,2026-06-10T21:47:14.593056,14.23308938,.00127472,98.6676,213.2361,254.7854,285.5523,0,U,31429,999,98515,.60630409E-3,.1331E-4,0
FENGYUN 1C DEB,1999-025BTS,2026-06-11T10:03:39.618720,14.26417281,.0026168,98.7259,229.8598,231.1013,144.0444,0,U,31430,999,98693,.6703E-3,.1574E-4,0
FENGYUN 1C DEB,1999-025BTT,2026-06-11T14:59:25.803744,14.03888863,.01325367,98.5295,44.8138,307.6694,51.2512,0,U,31431,999,97069,.74016568E-3,.1221E-4,0
FENGYUN 1C DEB,1999-025BTV,2026-06-11T06:34:21.121248,14.27431919,.0093232,98.4066,63.6696,218.9673,268.8913,0,U,31433,999,98126,.11865E-2,.3007E-4,0
FENGYUN 1C DEB,1999-025BTX,2026-06-10T18:19:33.526272,14.53779710,.01481712,99.0451,352.8786,358.2331,1.8321,0,U,31435,999,928,.10387983E-3,.442E-5,0
FENGYUN 1C DEB,1999-025BTY,2026-06-11T10:38:45.146112,15.20990757,.0023138,98.8721,47.6788,14.0321,163.2817,0,U,31436,999,99596,.40577E-2,.91569E-3,0
FENGYUN 1C DEB,1999-025BTZ,2026-06-01T04:37:43.319136,14.45094376,.0016233,98.8584,245.2129,110.7210,249.5722,0,U,31437,999,98970,.20042619E-2,.6977E-4,0
FENGYUN 1C DEB,1999-025BUB,2026-06-12T06:34:00.329952,13.95983556,.01378123,98.9150,168.5487,23.2572,349.2741,0,U,31439,999,65765,.53916976E-3,.757E-5,0
FENGYUN 1C DEB,1999-025BUC,2026-06-09T00:18:39.602304,14.38577212,.00399724,98.7413,256.0084,171.0137,189.1774,0,U,31440,999,98887,.136419E-2,.417E-4,0
FENGYUN 1C DEB,1999-025BUD,2026-06-09T22:28:17.692032,14.92287406,.00760432,99.2967,58.2957,130.9377,229.8453,0,U,31441,999,66748,.4936474E-2,.53598E-3,0
FENGYUN 1C DEB,1999-025BUE,2026-06-11T23:14:19.722048,14.34346411,.00787229,98.5211,251.4169,193.7844,166.1192,0,U,31442,999,99958,.28197415E-3,.777E-5,0
FENGYUN 1C DEB,1999-025BUF,2026-06-12T01:25:28.435296,14.50888849,.01844381,99.2186,284.4063,277.4273,80.5996,0,U,31443,999,69569,.63639309E-3,.3065E-4,0
FENGYUN 1C DEB,1999-025BUG,2026-06-09T15:26:18.124512,14.76503239,.0051151,98.9360,125.5871,233.9662,125.6800,0,U,31444,999,53,.14275319E-2,.10109E-3,0
FENGYUN 1C DEB,1999-025BUK,2026-05-30T09:14:00.574368,14.24227333,.02293352,98.9679,200.4473,228.9655,129.1500,0,U,31447,999,67252,.18907143E-3,.519E-5,0
FENGYUN 1C DEB,1999-025BUL,2026-06-05T06:54:18.927648,14.28419997,.0060284,98.4928,167.9411,53.4401,307.2309,0,U,31448,999,66795,.69618E-3,.1733E-4,0
FENGYUN 1C DEB,1999-025BUM,2026-06-11T10:28:08.533632,14.33948128,.014601,98.5273,223.7207,93.5282,268.2615,0,U,31449,999,202,.16182E-3,.463E-5,0
FENGYUN 1C DEB,1999-025BUP,2026-06-11T08:37:32.069280,14.13862813,.0032323,98.7387,205.6035,60.6432,314.9087,0,U,31451,999,98562,.24037E-3,.415E-5,0
FENGYUN 1C DEB,1999-025BUQ,2026-06-11T04:15:22.250304,14.15438665,.00396229,98.6736,149.0783,334.4209,25.5004,0,U,31452,999,98758,.25571344E-3,.46E-5,0
FENGYUN 1C DEB,1999-025BUT,2026-06-11T05:40:16.960224,14.11652813,.0215906,98.5895,147.8186,255.8639,101.8457,0,U,31455,999,98650,.13569E-3,.262E-5,0
FENGYUN 1C DEB,1999-025BUU,2026-06-07T00:49:14.924064,14.43449555,.0068706,98.5825,266.5277,144.7108,215.8659,0,U,31456,999,1,.82037E-3,.2807E-4,0
FENGYUN 1C DEB,1999-025BUX,2026-06-09T11:33:02.209248,14.46035037,.0090819,98.1686,67.0524,309.4423,49.8758,0,U,31459,999,67139,.91376612E-3,.3383E-4,0
FENGYUN 1C DEB,1999-025BVA,2026-06-12T00:24:40.948704,14.13233621,.0033316,98.6763,181.0518,50.9184,5.3912,0,U,31462,999,98416,.23383157E-3,.398E-5,0
FENGYUN 1C DEB,1999-025BVB,2026-06-09T17:33:16.925760,14.37542809,.02103094,99.0931,157.6482,234.5729,123.5659,0,U,31463,999,67291,.1664957E-3,.584E-5,0
FENGYUN 1C DEB,1999-025BVC,2026-06-11T09:11:15.565920,14.12671393,.0045177,98.7675,210.5947,90.4176,289.0683,0,U,31464,999,97230,.19277E-3,.318E-5,0
FENGYUN 1C DEB,1999-025BVE,2026-06-10T15:07:34.744800,14.18711748,.02996182,99.1015,101.4305,156.5058,205.0137,0,U,31466,999,98879,.85615827E-4,.224E-5,0
FENGYUN 1C DEB,1999-025BVF,2026-06-02T20:08:01.290912,14.00827147,.01500961,98.5763,16.7542,240.0689,118.5500,0,U,31467,999,2156,.17011226E-2,.276E-4,0
FENGYUN 1C DEB,1999-025BVG,2026-06-07T17:10:47.618688,14.47336804,.01641163,98.1760,153.8028,346.5693,13.1158,0,U,31468,999,69931,.5199293E-3,.2204E-4,0
FENGYUN 1C DEB,1999-025BVK,2026-06-07T10:11:22.568064,14.16476479,.01439447,97.9666,28.6932,200.3142,159.2273,0,U,31471,999,66477,.15551936E-2,.3388E-4,0
FENGYUN 1C DEB,1999-025BVM,2026-06-10T08:38:20.884416,14.31034683,.00638761,98.5258,196.0946,203.3950,173.9579,0,U,31473,999,72089,.94338231E-3,.2497E-4,0
FENGYUN 1C DEB,1999-025BVN,2026-06-10T20:35:51.312192,14.11426999,.00709152,99.1334,215.8375,64.2087,296.6378,0,U,31474,999,97510,.10951282E-2,.1985E-4,0
FENGYUN 1C DEB,1999-025BVP,2026-06-08T12:06:40.160736,14.39308614,.02071218,98.9248,60.5919,302.6205,55.5140,0,U,31475,999,98635,.57962995E-3,.2256E-4,0
FENGYUN 1C DEB,1999-025BVQ,2026-06-06T04:45:43.631424,14.23136113,.004986,98.8851,237.2734,29.4504,330.9467,0,U,31476,999,98194,.12197865E-2,.2745E-4,0
FENGYUN 1C DEB,1999-025BVR,2026-06-10T16:55:29.589312,14.03052594,.01084719,98.8982,152.3369,246.8940,112.0765,0,U,31477,999,97927,.93039684E-4,.108E-5,0
FENGYUN 1C DEB,1999-025BVU,2026-06-12T06:20:43.564704,13.91814428,.03420085,98.3326,1.3213,76.1011,287.7942,0,U,31480,999,95919,.2745827E-2,.5605E-4,0
FENGYUN 1C DEB,1999-025BVW,2026-06-12T06:24:07.383168,14.36381406,.0090617,98.3824,167.2244,99.9219,277.8395,0,U,31482,999,99735,.56165267E-3,.1681E-4,0
FENGYUN 1C DEB,1999-025BVX,2026-06-12T07:16:38.665056,14.17991397,.01212586,102.5061,191.5061,128.9294,248.9295,0,U,31483,999,97278,.21058497E-2,.4566E-4,0
FENGYUN 1C DEB,1999-025BVY,2026-06-11T06:52:05.895840,14.59320493,.007032,101.8092,177.6385,21.2041,339.2035,0,U,31484,999,66864,.23266E-2,.11321E-3,0
FENGYUN 1C DEB,1999-025BVZ,2026-06-07T20:36:13.934304,13.41053304,.0444137,102.7142,36.5606,296.1316,59.4755,0,U,31485,999,92818,.28852631E-2,.279E-4,0
FENGYUN 1C DEB,1999-025BWB,2026-06-12T20:51:04.078944,13.98449153,.0116309,102.4066,40.7823,227.4740,195.9079,0,U,31487,999,96957,.95046E-3,.1368E-4,0
FENGYUN 1C DEB,1999-025BWE,2026-05-30T17:06:36.910944,14.18367399,.00497829,99.3034,72.2829,146.7991,213.6323,0,U,31491,999,66122,.16897688E-2,.3481E-4,0
FENGYUN 1C DEB,1999-025BWF,2026-06-08T07:39:45.764352,14.79341896,.00538429,98.8623,347.1947,170.9553,189.2639,0,U,31492,999,99125,.24210017E-2,.18457E-3,0
FENGYUN 1C DEB,1999-025BWG,2026-06-11T03:07:48.005472,13.93421643,.0119735,100.1492,130.2365,61.1313,300.1799,0,U,31493,999,62378,.7814578E-3,.1034E-4,0
FENGYUN 1C DEB,1999-025BWJ,2026-05-25T22:34:58.123200,14.30220596,.00281672,99.1084,31.7278,63.2704,297.1355,0,U,31495,999,65737,.89456866E-3,.228E-4,0
FENGYUN 1C DEB,1999-025BWL,2026-06-08T05:04:59.532960,14.39488909,.01678352,98.3870,143.9115,169.2200,209.1526,0,U,31497,999,44,.12770191E-3,.421E-5,0
FENGYUN 1C DEB,1999-025BWM,2026-05-29T07:54:03.235968,13.77799347,.02210689,98.4959,108.0705,52.3226,309.7753,0,U,31498,999,95041,.22534124E-2,.2666E-4,0
FENGYUN 1C DEB,1999-025BWS,2026-06-08T10:46:45.111936,14.23318154,.00514654,100.0875,56.3198,54.1508,306.4430,0,U,31503,999,66774,.80806233E-3,.1801E-4,0
FENGYUN 1C DEB,1999-025BWW,2026-06-12T20:21:01.005120,14.52903154,.0114256,98.1712,196.6498,235.9453,305.0779,0,U,31507,999,661,.27023E-3,.1162E-4,0
FENGYUN 1C DEB,1999-025BWX,2026-06-05T02:53:27.216960,14.68080776,.00319837,98.6360,278.3808,145.0379,215.2933,0,U,31508,999,99478,.29478053E-2,.1704E-3,0
FENGYUN 1C DEB,1999-025BWY,2026-06-09T13:26:16.080576,13.95950224,.01962195,99.0312,281.1798,89.0337,273.3300,0,U,31509,999,96456,.13668133E-2,.2158E-4,0
FENGYUN 1C DEB,1999-025BWZ,2026-06-09T05:42:08.055072,14.24977740,.0037636,98.5625,159.9485,167.6390,255.2196,0,U,31510,999,99029,.35736E-3,.799E-5,0
FENGYUN 1C DEB,1999-025BXA,2026-06-09T07:27:48.602880,14.28907564,.01090225,99.0781,341.0610,70.6838,290.6094,0,U,31511,999,98350,.46651158E-3,.1209E-4,0
FENGYUN 1C DEB,1999-025BXB,2026-06-07T13:35:36.280032,14.44574148,.01422424,98.7920,65.0645,339.2726,142.0525,0,U,31512,999,68054,.62937191E-3,.241E-4,0
FENGYUN 1C DEB,1999-025BXC,2026-05-27T17:45:26.051040,14.34377843,.00259648,98.8616,253.3672,2.3303,357.7998,0,U,31513,999,75247,.16656177E-2,.4659E-4,0
FENGYUN 1C DEB,1999-025BXD,2026-06-06T14:13:01.028064,14.22167879,.0054353,99.2436,71.6368,340.0575,19.8476,0,U,31514,999,71823,.12984E-2,.2874E-4,0
FENGYUN 1C DEB,1999-025BXF,2026-06-10T14:30:41.379840,14.25792003,.01493615,98.8495,284.0143,77.8969,300.9168,0,U,31516,999,99055,.25498827E-3,.636E-5,0
FENGYUN 1C DEB,1999-025BXJ,2026-06-07T05:59:55.156416,14.23762001,.0054036,98.5810,155.4435,89.4778,271.2592,0,U,31519,999,67276,.39882E-3,.883E-5,0
FENGYUN 1C DEB,1999-025BXM,2026-06-07T18:02:35.017152,14.04308547,.00445877,98.6956,174.5485,65.6871,294.8944,0,U,31522,999,97480,.70024142E-3,.1082E-4,0
FENGYUN 1C DEB,1999-025BXN,2026-06-07T22:29:20.254272,14.13877143,.00377275,98.7274,207.5814,327.0819,157.6103,0,U,31523,999,98511,.18265111E-4,-.9E-7,0
FENGYUN 1C DEB,1999-025BXP,2026-06-10T12:45:46.155744,14.07539860,.02772148,99.2613,52.0528,343.7333,134.5624,0,U,31524,999,65680,.2556674E-3,.561E-5,0
FENGYUN 1C DEB,1999-025BXS,2026-06-04T04:28:11.603424,13.23569548,.04486012,98.9167,301.0074,237.0134,118.7116,0,U,31527,999,92484,.90734725E-3,.62E-5,0
FENGYUN 1C DEB,1999-025BXW,2026-06-02T22:18:38.457792,14.36722196,.024319,98.3575,199.0166,113.7024,248.9883,0,U,31531,999,66406,.90551E-3,.3703E-4,0
FENGYUN 1C DEB,1999-025BXY,2026-06-10T00:13:14.154240,14.27950274,.00645244,98.9464,62.5947,188.4268,171.5834,0,U,31533,999,68681,.2266999E-3,.528E-5,0
FENGYUN 1C DEB,1999-025BYA,2026-05-29T18:39:21.177216,14.28888833,.00888807,98.0178,351.4258,23.7933,336.7322,0,U,31535,999,74330,.55177011E-3,.1415E-4,0
FENGYUN 1C DEB,1999-025BYB,2026-06-11T11:54:27.798048,14.57940685,.0280789,98.2295,72.8148,304.5582,52.9407,0,U,31536,999,98888,.85116E-3,.6693E-4,0
FENGYUN 1C DEB,1999-025BYC,2026-06-07T16:53:16.655136,14.24739828,.03344722,99.3096,327.1245,179.8800,180.2516,0,U,31537,999,95798,.35136286E-2,.14675E-3,0
FENGYUN 1C DEB,1999-025BYF,2026-06-12T06:03:34.611552,14.67718078,.01732035,99.0709,346.7467,102.4893,259.5747,0,U,31540,999,947,.89134404E-3,.6306E-4,0
FENGYUN 1C DEB,1999-025BYG,2026-06-11T06:46:18.680160,14.71299912,.0075615,98.9989,328.0136,41.6824,319.0108,0,U,31541,999,1068,.51238E-3,.3246E-4,0
FENGYUN 1C DEB,1999-025BYH,2026-06-09T22:44:27.540672,14.23751045,.00467618,98.7134,218.3495,51.3680,309.1670,0,U,31542,999,98489,.91488579E-3,.2071E-4,0
FENGYUN 1C DEB,1999-025BYK,2026-06-10T21:24:29.876544,14.14806660,.00339762,98.8073,215.9150,117.3150,243.1490,0,U,31544,999,98304,.52056982E-3,.966E-5,0
FENGYUN 1C DEB,1999-025BYM,2026-06-10T21:34:01.396128,14.14269959,.0140428,98.2284,222.3237,336.4320,23.0462,0,U,31546,999,97334,.99725139E-3,.2053E-4,0
FENGYUN 1C DEB,1999-025BYN,2026-06-04T23:24:14.423616,14.24182007,.00544606,99.0716,210.3292,114.2291,246.4591,0,U,31547,999,66496,.14477805E-2,.3342E-4,0
FENGYUN 1C DEB,1999-025BYR,2026-06-04T05:04:41.038176,14.41012591,.01908245,98.3156,154.9591,109.4613,252.7302,0,U,31550,999,67952,.62336038E-3,.2442E-4,0
FENGYUN 1C DEB,1999-025BYT,2026-06-10T02:04:11.148096,14.50209746,.00836856,98.6252,291.5789,198.0955,161.7255,0,U,31552,999,98472,.29945925E-2,.12153E-3,0
FENGYUN 1C DEB,1999-025BYU,2026-06-01T03:31:09.625152,14.31606559,.00260731,98.9903,217.8365,322.7361,65.8514,0,U,31553,999,98347,.15886784E-2,.42E-4,0
FENGYUN 1C DEB,1999-025BYV,2026-05-31T09:11:17.139264,14.56124300,.0035416,98.9125,301.2496,222.9537,136.8892,0,U,31554,999,67322,.37993631E-2,.16891E-3,0
FENGYUN 1C DEB,1999-025BYW,2026-06-11T15:26:05.352864,14.46823340,.01506143,99.1160,135.1020,20.3133,340.3963,0,U,31555,999,99177,.15948587E-2,.6607E-4,0
FENGYUN 1C DEB,1999-025BYZ,2026-06-09T06:15:52.839936,14.39032123,.0212093,98.7782,65.0412,92.5321,34.3124,0,U,31558,999,1,.20174E-3,.757E-5,0
FENGYUN 1C DEB,1999-025BZA,2026-06-12T05:11:43.612800,14.66442429,.00532784,98.8766,136.5892,357.3179,18.9774,0,U,31559,999,211,.12953827E-2,.7269E-4,0
FENGYUN 1C DEB,1999-025BZB,2026-06-12T19:46:48.142848,14.21273570,.0121565,98.5630,199.7578,139.8886,221.1345,0,U,31560,999,99205,.5368E-4,.85E-6,0
FENGYUN 1C DEB,1999-025BZC,2026-06-12T05:02:02.213376,14.03006574,.00572554,98.7241,156.6806,36.6712,338.3695,0,U,31561,999,97723,.41132775E-3,.606E-5,0
FENGYUN 1C DEB,1999-025BZD,2026-06-08T04:56:27.720960,14.43151407,.005766,99.2769,331.0609,121.3539,239.3309,0,U,31562,999,99549,.73712E-3,.2475E-4,0
FENGYUN 1C DEB,1999-025BZE,2026-06-10T06:54:06.194016,14.66660225,.010992,98.9706,336.1201,245.3081,113.6645,0,U,31563,999,1159,.38663E-3,.2287E-4,0
FENGYUN 1C DEB,1999-025BZG,2026-06-12T00:37:19.631424,14.42657138,.00483022,100.7147,85.6556,239.8551,119.7840,0,U,31565,999,66964,.20184077E-2,.6748E-4,0
FENGYUN 1C DEB,1999-025BZH,2026-06-11T10:44:20.048064,14.39509450,.00266,98.9391,233.8537,177.1124,316.0420,0,U,31566,999,98989,.13813E-2,.428E-4,0
FENGYUN 1C DEB,1999-025BZJ,2026-06-10T23:50:42.427104,13.94455384,.01808032,102.3110,92.8795,235.1599,123.2429,0,U,31567,999,69920,.17404752E-2,.2588E-4,0
FENGYUN 1C DEB,1999-025BZK,2026-06-12T02:15:56.638656,14.05051560,.01302537,102.0491,108.7585,31.3765,329.5081,0,U,31568,999,97125,.2040215E-2,.348E-4,0
FENGYUN 1C DEB,1999-025BZL,2026-06-11T09:37:41.926080,13.96991712,.0172489,102.6136,30.8298,297.3986,246.3062,0,U,31569,999,96200,.13923E-2,.2128E-4,0
FENGYUN 1C DEB,1999-025BZM,2026-06-10T01:29:43.838016,14.28269667,.01445246,102.5683,282.3233,135.2133,226.0807,0,U,31570,999,65924,.34901458E-2,.9672E-4,0
FENGYUN 1C DEB,1999-025BZN,2026-06-10T14:35:01.657248,14.89014366,.01383795,98.3976,294.9823,173.8063,186.4905,0,U,31608,999,1288,.68821044E-3,.7684E-4,0
FENGYUN 1C DEB,1999-025BZP,2026-06-03T08:23:38.355936,14.17141138,.00920519,99.1973,193.7688,191.0805,233.5734,0,U,31609,999,68528,.18954085E-2,.3936E-4,0
FENGYUN 1C DEB,1999-025BZT,2026-06-09T17:16:43.141728,13.64026326,.03414813,98.4369,329.3676,352.2064,7.3855,0,U,31613,999,94201,.8783245E-3,.1002E-4,0
FENGYUN 1C DEB,1999-025BZV,2026-06-11T10:08:41.013024,14.39481154,.0159047,99.1419,230.2369,147.9004,213.1988,0,U,31615,999,67874,.2798E-2,.10076E-3,0
FENGYUN 1C DEB,1999-025BZY,2026-06-09T04:24:31.164192,14.21368109,.0157047,99.4674,320.6945,181.8914,178.1686,0,U,31618,999,72799,.33146E-3,.769E-5,0
